duration,protocol_type,service,flag,src_bytes,dst_bytes,category,source
0.469407,tcp,unknown,FIN,4288.0,3080.0,Normal,nb15
0.797995,tcp,unknown,FIN,7818.0,15470.0,Normal,nb15
0.013023,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.046457,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
0.017165,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.004709,tcp,unknown,FIN,3768.0,2456.0,Normal,nb15
0.223344,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.025553,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.017202,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.004782,udp,unknown,CON,568.0,320.0,Normal,nb15
1.794558,tcp,unknown,FIN,40654.0,2826.0,Exploits,nb15
0.740578,tcp,unknown,FIN,926.0,956.0,Exploits,nb15
1.162156,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.037936,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
0.023167,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.023045,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.636348,tcp,unknown,FIN,534.0,354.0,Normal,nb15
0.476003,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.034919,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
0.012915,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.261592,tcp,ssh,FIN,3728.0,5474.0,Normal,nb15
0.01754,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.017125,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.005692,tcp,http,FIN,1056.0,824.0,Normal,nb15
0.019851,tcp,unknown,FIN,2662.0,22774.0,Normal,nb15
0.727729,tcp,smtp,FIN,37230.0,3276.0,Normal,nb15
0.061005,tcp,unknown,FIN,4654.0,74084.0,Normal,nb15
6.93802,tcp,unknown,FIN,59630.0,72126.0,Normal,nb15
0.014834,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.023357,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.017525,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
1.051763,tcp,http,FIN,1684.0,10168.0,Normal,nb15
1.392284,tcp,http,FIN,1580.0,10168.0,Normal,nb15
0.507591,tcp,smtp,FIN,37220.0,3172.0,Normal,nb15
0.013185,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.01038,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.290074,tcp,unknown,FIN,4176.0,2976.0,Normal,nb15
0.017444,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.003817,tcp,http,FIN,1056.0,824.0,Normal,nb15
0.740809,tcp,unknown,FIN,13454.0,548216.0,Normal,nb15
0.646711,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.049997,tcp,unknown,FIN,2662.0,22878.0,Normal,nb15
0.027899,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.735256,tcp,unknown,FIN,5142.0,168714.0,Normal,nb15
0.38543,tcp,unknown,FIN,13142.0,548216.0,Normal,nb15
0.049046,tcp,smtp,FIN,37220.0,3380.0,Normal,nb15
0.926082,tcp,unknown,FIN,5038.0,168714.0,Normal,nb15
0.048941,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
0.002429,udp,dns,CON,146.0,178.0,Normal,nb15
1.233824,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.033936,tcp,unknown,FIN,7812.0,15670.0,Normal,nb15
1.436133,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.01789,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.951636,tcp,unknown,FIN,564.0,354.0,Reconnaissance,nb15
0.033882,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
1.215871,tcp,http,FIN,1580.0,10168.0,Normal,nb15
1.094742,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.02086,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
1.129019,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.004568,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
1.158806,tcp,http,FIN,19306.0,1087890.0,Normal,nb15
0.0061,tcp,unknown,FIN,3768.0,2456.0,Normal,nb15
0.005435,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.638235,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.015629,tcp,unknown,FIN,2662.0,23470.0,Normal,nb15
0.027091,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.044846,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
1.053025,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.004811,udp,unknown,CON,568.0,320.0,Normal,nb15
0.034884,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.042954,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.023678,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.002849,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
44.325573,arp,unknown,CON,56.0,92.0,Normal,nb15
0.02034,tcp,smtp,FIN,37230.0,3380.0,Normal,nb15
0.050532,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.050804,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.070047,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.055028,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.051681,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.125613,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
1.008105,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.02459,tcp,smtp,FIN,37220.0,3276.0,Normal,nb15
0.12212,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
0.012288,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.561717,tcp,unknown,FIN,534.0,268.0,Normal,nb15
1.006195,tcp,http,FIN,1580.0,10168.0,Normal,nb15
0.049921,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.004645,tcp,unknown,FIN,3760.0,2456.0,Normal,nb15
0.049759,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
1.145748,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.035582,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
1.816515,tcp,smtp,FIN,14578.0,1914.0,Exploits,nb15
0.810398,tcp,http,FIN,918.0,26954.0,Exploits,nb15
0.498871,tcp,smtp,FIN,37230.0,3380.0,Normal,nb15
0.016003,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
1.005976,tcp,http,FIN,1580.0,10168.0,Normal,nb15
0.326814,tcp,unknown,FIN,4176.0,2976.0,Normal,nb15
0.372345,tcp,unknown,FIN,4280.0,3080.0,Normal,nb15
0.021215,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.147184,udp,unknown,CON,536.0,304.0,Normal,nb15
0.021296,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.199322,udp,unknown,CON,568.0,312.0,Normal,nb15
0.01821,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.02177,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.002414,udp,dns,CON,146.0,178.0,Normal,nb15
0.757362,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.048118,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
0.021138,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.224465,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.05433,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
0.022533,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.020825,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.292614,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.00093,udp,dns,CON,130.0,162.0,Normal,nb15
1.10378,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.507037,tcp,smtp,FIN,37230.0,3380.0,Normal,nb15
0.0073,tcp,unknown,FIN,3760.0,2456.0,Normal,nb15
1.197726,tcp,http,FIN,18994.0,1087890.0,Normal,nb15
0.270761,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
1.06242,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.624097,tcp,unknown,FIN,13558.0,548216.0,Normal,nb15
0.033933,tcp,unknown,FIN,3286.0,36474.0,Normal,nb15
0.129222,tcp,smtp,FIN,37230.0,3068.0,Normal,nb15
0.280546,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.038615,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.817743,tcp,unknown,FIN,5038.0,168714.0,Normal,nb15
0.843746,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
1.007934,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.008604,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.298418,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.685637,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.049912,tcp,unknown,FIN,3286.0,36578.0,Normal,nb15
0.013092,tcp,http,FIN,1056.0,824.0,Normal,nb15
1.966273,tcp,smtp,FIN,26946.0,1790.0,Exploits,nb15
0.00467,tcp,unknown,FIN,3760.0,2456.0,Normal,nb15
0.018843,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.035932,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.838328,tcp,unknown,FIN,534.0,354.0,Normal,nb15
0.046007,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
1.084897,tcp,unknown,FIN,5246.0,168714.0,Normal,nb15
0.041863,tcp,unknown,FIN,3286.0,36474.0,Normal,nb15
0.912593,tcp,unknown,FIN,13558.0,548216.0,Normal,nb15
0.014208,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.020967,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.008184,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.006213,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
1.270059,tcp,unknown,FIN,7812.0,15670.0,Normal,nb15
1.61599,tcp,unknown,FIN,7812.0,15670.0,Normal,nb15
0.017182,tcp,unknown,FIN,2662.0,23366.0,Normal,nb15
0.459854,tcp,ssh,FIN,12472.0,12820.0,Normal,nb15
0.009735,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.007085,tcp,ssh,FIN,3728.0,5474.0,Normal,nb15
0.036965,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.027951,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
1.020753,tcp,http,FIN,1580.0,10168.0,Normal,nb15
0.021983,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.023877,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.063294,tcp,unknown,FIN,1920.0,4416.0,Normal,nb15
0.00458,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.002962,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
1.043259,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.050604,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
1.012878,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.645001,tcp,http,FIN,948.0,354.0,Exploits,nb15
0.021855,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.327132,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.271296,tcp,unknown,FIN,4184.0,2872.0,Normal,nb15
0.05496,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.049875,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.001864,udp,unknown,CON,536.0,304.0,Normal,nb15
0.222386,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.046044,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
0.370766,tcp,smtp,FIN,37220.0,3380.0,Normal,nb15
0.015948,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.004441,udp,unknown,CON,568.0,320.0,Normal,nb15
0.224745,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.038334,tcp,unknown,FIN,3286.0,36578.0,Normal,nb15
0.395014,tcp,unknown,FIN,13350.0,548216.0,Normal,nb15
0.076025,tcp,unknown,FIN,4654.0,74084.0,Normal,nb15
0.041578,tcp,unknown,FIN,2454.0,23470.0,Normal,nb15
0.005283,tcp,unknown,FIN,2024.0,4312.0,Normal,nb15
0.558051,tcp,unknown,FIN,5142.0,168714.0,Normal,nb15
0.566498,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.875555,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.003985,tcp,http,FIN,1056.0,824.0,Normal,nb15
0.019847,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
1.025123,tcp,http,FIN,1580.0,10168.0,Normal,nb15
1.009856,tcp,http,FIN,1684.0,10168.0,Normal,nb15
1.009006,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.024945,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.019878,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.370171,tcp,unknown,FIN,4280.0,3080.0,Normal,nb15
0.019845,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.046344,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
0.013689,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.420925,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.006948,tcp,ssh,FIN,3728.0,5474.0,Normal,nb15
0.015742,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.219468,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.232195,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.020767,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.870553,tcp,unknown,FIN,564.0,354.0,Reconnaissance,nb15
0.028605,tcp,smtp,FIN,37230.0,3380.0,Normal,nb15
0.002857,tcp,ftp-data,FIN,320.0,1932.0,Normal,nb15
0.007242,tcp,ftp-data,FIN,528.0,8824.0,Normal,nb15
0.045905,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
1.183928,tcp,http,FIN,1684.0,10168.0,Normal,nb15
4.218624,tcp,http,FIN,18994.0,1087890.0,Normal,nb15
0.015814,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.189789,tcp,ssh,FIN,3728.0,5578.0,Normal,nb15
0.006196,tcp,unknown,FIN,3768.0,2456.0,Normal,nb15
0.945685,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.024161,tcp,smtp,FIN,37220.0,3380.0,Normal,nb15
0.607917,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.165667,tcp,ftp-data,FIN,8928.0,424.0,Normal,nb15
0.005148,tcp,unknown,FIN,3760.0,2456.0,Normal,nb15
0.686557,tcp,http,FIN,840.0,1128.0,DoS,nb15
1.004937,tcp,http,FIN,1580.0,10168.0,Normal,nb15
0.407169,tcp,ftp-data,FIN,320.0,1932.0,Normal,nb15
0.016621,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.02584,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.016874,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.001704,udp,unknown,CON,536.0,304.0,Normal,nb15
0.028292,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.489745,tcp,smtp,FIN,37230.0,3276.0,Normal,nb15
0.012276,tcp,ssh,FIN,12472.0,12716.0,Normal,nb15
0.330113,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.121371,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
1.15786,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.882597,tcp,ftp,FIN,2934.0,3740.0,Normal,nb15
0.045837,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
0.730482,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.318308,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.347331,tcp,unknown,FIN,890.0,268.0,Exploits,nb15
0.542767,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.045932,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
0.033326,tcp,unknown,FIN,7818.0,15470.0,Normal,nb15
5.173643,tcp,http,FIN,17642.0,1087890.0,Normal,nb15
5.481047,tcp,http,FIN,17538.0,1087890.0,Normal,nb15
0.021958,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
2.042628,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.289947,tcp,unknown,FIN,4176.0,2976.0,Normal,nb15
0.028902,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.797742,tcp,ssh,FIN,12472.0,12924.0,Normal,nb15
0.017295,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.018873,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.150846,tcp,ssh,FIN,3728.0,5578.0,Normal,nb15
0.314386,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
2.221635,tcp,ftp,FIN,2934.0,3740.0,Normal,nb15
1.008906,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.557317,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.283522,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.049893,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.432168,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.094981,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
0.014879,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.047961,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.004787,tcp,unknown,FIN,3768.0,2456.0,Normal,nb15
0.025714,tcp,smtp,FIN,37230.0,3380.0,Normal,nb15
0.023596,tcp,smtp,FIN,37230.0,3380.0,Normal,nb15
0.01822,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.012299,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
4.1e-05,icmp,unknown,PAR,68.0,0.0,Normal,nb15
0.0,icmp,unknown,PAR,96.0,0.0,Normal,nb15
0.214803,tcp,ssh,FIN,3728.0,5474.0,Normal,nb15
0.015668,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.004658,udp,unknown,CON,568.0,320.0,Normal,nb15
0.517804,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.02686,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.799839,tcp,unknown,FIN,7812.0,15670.0,Normal,nb15
7.963846,tcp,http,FIN,18266.0,1087890.0,Normal,nb15
1.217365,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.049874,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.299982,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.041324,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
0.018864,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.790848,tcp,ssh,FIN,12472.0,12716.0,Normal,nb15
0.601438,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.00144,udp,dns,CON,130.0,162.0,Normal,nb15
0.021386,tcp,ftp,FIN,2934.0,3740.0,Normal,nb15
0.004098,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.004625,tcp,unknown,FIN,3760.0,2456.0,Normal,nb15
0.003947,tcp,ftp-data,FIN,8928.0,424.0,Normal,nb15
0.659337,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.00275,tcp,ftp-data,FIN,320.0,1932.0,Normal,nb15
0.24486,tcp,unknown,FIN,7812.0,15670.0,Normal,nb15
1.005016,tcp,http,FIN,1580.0,10168.0,Normal,nb15
0.487744,tcp,smtp,FIN,37230.0,3172.0,Normal,nb15
0.668834,tcp,ssh,FIN,3728.0,5474.0,Normal,nb15
0.004518,udp,unknown,CON,568.0,312.0,Normal,nb15
0.442649,tcp,http,FIN,820.0,948.0,DoS,nb15
0.867736,tcp,unknown,FIN,564.0,354.0,Reconnaissance,nb15
0.401795,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.019394,udp,unknown,CON,568.0,320.0,Normal,nb15
0.046352,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
0.223392,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
1.112432,tcp,http,FIN,1684.0,10168.0,Normal,nb15
1.006706,tcp,http,FIN,1580.0,10168.0,Normal,nb15
0.018645,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.012967,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.107783,tcp,smtp,FIN,37220.0,3380.0,Normal,nb15
0.012128,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.024534,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.006157,tcp,ssh,FIN,3728.0,5474.0,Normal,nb15
0.805701,tcp,ssh,FIN,12472.0,12716.0,Normal,nb15
0.287925,tcp,unknown,FIN,4176.0,2976.0,Normal,nb15
0.048648,tcp,ftp-data,FIN,8928.0,424.0,Normal,nb15
1.117585,tcp,unknown,FIN,1024.0,354.0,Exploits,nb15
1.709339,tcp,unknown,FIN,7812.0,15670.0,Normal,nb15
1.580748,tcp,unknown,FIN,7812.0,15670.0,Normal,nb15
0.047262,tcp,ftp-data,FIN,320.0,1932.0,Normal,nb15
0.372318,tcp,unknown,FIN,4288.0,3080.0,Normal,nb15
0.018878,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.041862,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
0.011819,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.659681,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.885608,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.011927,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.018301,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.223093,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.223235,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.704146,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
1.095281,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.012889,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.012155,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.035895,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
0.702356,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.038635,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
0.046307,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
50.004326,ospf,unknown,REQ,384.0,0.0,Normal,nb15
50.00433,ospf,unknown,REQ,384.0,0.0,Normal,nb15
1.006063,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.021858,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.012865,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.222645,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.012961,tcp,unknown,FIN,2454.0,22878.0,Normal,nb15
1.239361,tcp,unknown,FIN,534.0,354.0,Normal,nb15
0.04986,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.085875,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
1.520348,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.001236,udp,dns,CON,130.0,162.0,Normal,nb15
0.957716,tcp,ftp,FIN,2934.0,3740.0,Normal,nb15
0.018891,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
1.085488,tcp,http,FIN,876.0,1150.0,DoS,nb15
0.517113,tcp,http,FIN,798.0,9518.0,Exploits,nb15
0.002765,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
0.376654,tcp,unknown,FIN,5246.0,168714.0,Normal,nb15
0.018877,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.913422,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.284627,tcp,unknown,FIN,12830.0,548216.0,Normal,nb15
0.004596,tcp,unknown,FIN,3768.0,2456.0,Normal,nb15
0.047334,tcp,ftp-data,FIN,8928.0,424.0,Normal,nb15
0.006033,tcp,ssh,FIN,3728.0,5474.0,Normal,nb15
0.013111,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.891003,tcp,unknown,FIN,534.0,354.0,Normal,nb15
0.004358,udp,unknown,CON,568.0,320.0,Normal,nb15
0.018789,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.073357,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.004637,tcp,unknown,FIN,3760.0,2456.0,Normal,nb15
0.004834,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.003855,tcp,http,FIN,1056.0,824.0,Normal,nb15
0.014661,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.018868,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.123568,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
0.068093,tcp,smtp,FIN,37220.0,3380.0,Normal,nb15
0.049921,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.001531,udp,unknown,CON,520.0,304.0,Normal,nb15
0.380737,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.018649,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.230237,tcp,ssh,FIN,3728.0,5474.0,Normal,nb15
0.012966,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.002974,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
0.059756,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.048047,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.050873,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.518669,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
2.115787,tcp,unknown,FIN,7818.0,15470.0,Normal,nb15
0.012092,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.024977,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.023847,tcp,unknown,FIN,3182.0,36578.0,Normal,nb15
0.006007,tcp,ssh,FIN,3728.0,5474.0,Normal,nb15
0.004659,udp,unknown,CON,568.0,312.0,Normal,nb15
0.288009,tcp,unknown,FIN,4176.0,2976.0,Normal,nb15
1.493336,tcp,unknown,FIN,1920.0,4312.0,Normal,nb15
0.03563,tcp,unknown,FIN,4550.0,74188.0,Normal,nb15
9.601904,tcp,unknown,FIN,60046.0,71814.0,Normal,nb15
0.087355,udp,unknown,CON,568.0,320.0,Normal,nb15
0.654258,tcp,http,FIN,910.0,18778.0,Exploits,nb15
0.012878,tcp,unknown,FIN,2558.0,23470.0,Normal,nb15
0.037891,tcp,unknown,FIN,4550.0,74084.0,Normal,nb15
0.182343,udp,unknown,CON,568.0,312.0,Normal,nb15
0.070138,udp,unknown,CON,536.0,304.0,Normal,nb15
2.995119,tcp,unknown,FIN,7812.0,15670.0,Normal,nb15
3.761751,tcp,unknown,FIN,7818.0,15470.0,Normal,nb15
0.012869,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
0.056669,tcp,ssh,FIN,3728.0,5474.0,Normal,nb15
0.012925,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
2.412972,tcp,unknown,FIN,7812.0,15670.0,Normal,nb15
0.483377,tcp,unknown,FIN,4280.0,3080.0,Normal,nb15
0.524484,tcp,unknown,FIN,534.0,268.0,Normal,nb15
0.636372,tcp,unknown,FIN,4288.0,3080.0,Normal,nb15
0.021427,tcp,smtp,FIN,37220.0,3380.0,Normal,nb15
0.011678,tcp,unknown,FIN,2558.0,22878.0,Normal,nb15
